price,demand_istdo,timestamp,demand_indo,demand_indeem
126.85,39197.0,2025-02-14 07:15:00+00:00,,-25739.436
131.7,40963.0,2025-02-14 07:30:00+00:00,,-26656.55
131.7,40963.0,2025-02-14 07:45:00+00:00,,-26656.55
113.6,42204.0,2025-02-14 08:00:00+00:00,,-26036.707
113.6,42204.0,2025-02-14 08:15:00+00:00,,-26036.707
117.86,42708.0,2025-02-14 08:30:00+00:00,,-26600.428
117.86,42708.0,2025-02-14 08:45:00+00:00,,-26600.428
103.51,43406.0,2025-02-14 09:00:00+00:00,,-26724.096
103.51,43406.0,2025-02-14 09:15:00+00:00,,-26724.096
100.67,43344.0,2025-02-14 09:30:00+00:00,,-26929.488
100.67,43344.0,2025-02-14 09:45:00+00:00,,-26929.488
106.57,42862.0,2025-02-14 10:00:00+00:00,,-26663.658
106.57,42862.0,2025-02-14 10:15:00+00:00,,-26663.658
99.33,42316.0,2025-02-14 10:30:00+00:00,,-26666.889
99.33,42316.0,2025-02-14 10:45:00+00:00,,-26666.889
96.66,40542.0,2025-02-14 11:00:00+00:00,,-26512.283
96.66,40542.0,2025-02-14 11:15:00+00:00,,-26512.283
97.57,40158.0,2025-02-14 11:30:00+00:00,,-26649.787
97.57,40158.0,2025-02-14 11:45:00+00:00,,-26649.787
99.57,41395.0,2025-02-14 12:00:00+00:00,,-26909.938
99.57,41395.0,2025-02-14 12:15:00+00:00,,-26909.938
98.96,41261.0,2025-02-14 12:30:00+00:00,,-26806.633
98.96,41261.0,2025-02-14 12:45:00+00:00,,-26806.633
95.99,40915.0,2025-02-14 13:00:00+00:00,,-26798.46
95.99,40915.0,2025-02-14 13:15:00+00:00,,-26798.46
97.86,40455.0,2025-02-14 13:30:00+00:00,,-26684.215
97.86,40455.0,2025-02-14 13:45:00+00:00,,-26684.215
99.68,39777.0,2025-02-14 14:00:00+00:00,,-26785.77
99.68,39777.0,2025-02-14 14:15:00+00:00,,-26785.77
98.5,39792.0,2025-02-14 14:30:00+00:00,,-26712.227
98.5,39792.0,2025-02-14 14:45:00+00:00,,-26712.227
106.53,40449.0,2025-02-14 15:00:00+00:00,,-27250.111
106.53,40449.0,2025-02-14 15:15:00+00:00,,-27250.111
108.03,41905.0,2025-02-14 15:30:00+00:00,,-27510.746
108.03,41905.0,2025-02-14 15:45:00+00:00,,-27510.746
118.36,43368.0,2025-02-14 16:00:00+00:00,,-28293.607
118.36,43368.0,2025-02-14 16:15:00+00:00,,-28293.607
130.8,44494.0,2025-02-14 16:30:00+00:00,,-28869.824
130.8,44494.0,2025-02-14 16:45:00+00:00,,-28869.824
134.91,45860.0,2025-02-14 17:00:00+00:00,,-29369.621
134.91,45860.0,2025-02-14 17:15:00+00:00,,-29369.621
134.51,46505.0,2025-02-14 17:30:00+00:00,,-29796.355
134.51,46505.0,2025-02-14 17:45:00+00:00,,-29796.355
131.19,46544.0,2025-02-14 18:00:00+00:00,,-29161.084
131.19,46544.0,2025-02-14 18:15:00+00:00,,-29161.084
135.24,45933.0,2025-02-14 18:30:00+00:00,,-28647.918
135.24,45933.0,2025-02-14 18:45:00+00:00,,-28647.918
118.64,44953.0,2025-02-14 19:00:00+00:00,,-26871.145
118.64,44953.0,2025-02-14 19:15:00+00:00,,-26871.145
114.12,43870.0,2025-02-14 19:30:00+00:00,,-26114.396
114.12,43870.0,2025-02-14 19:45:00+00:00,,-26114.396
119.14,42572.0,2025-02-14 20:00:00+00:00,,-25238.031
119.14,42572.0,2025-02-14 20:15:00+00:00,,-25238.031
116.85,41161.0,2025-02-14 20:30:00+00:00,,-24453.23
116.85,41161.0,2025-02-14 20:45:00+00:00,,-24453.23
110.1,39246.0,2025-02-14 21:00:00+00:00,,-22965.363
110.1,39246.0,2025-02-14 21:15:00+00:00,,-22965.363
113.24,37441.0,2025-02-14 21:30:00+00:00,,-22079.537
113.24,37441.0,2025-02-14 21:45:00+00:00,,-22079.537
109.71,35500.0,2025-02-14 22:00:00+00:00,,-20977.838
109.71,35500.0,2025-02-14 22:15:00+00:00,,-20977.838
104.33,34193.0,2025-02-14 22:30:00+00:00,,-20113.797
104.33,34193.0,2025-02-14 22:45:00+00:00,,-20113.797
116.54,32834.0,2025-02-14 23:00:00+00:00,,-17877.0
116.54,32834.0,2025-02-14 23:15:00+00:00,,-17877.0
110.44,31833.0,2025-02-14 23:30:00+00:00,,-17234.803
110.44,31833.0,2025-02-14 23:45:00+00:00,,-17234.803
99.64,31752.0,2025-02-15 00:00:00+00:00,,-16907.68
99.64,31752.0,2025-02-15 00:15:00+00:00,,-16907.68
104.94,32094.0,2025-02-15 00:30:00+00:00,,-17137.686
104.94,32094.0,2025-02-15 00:45:00+00:00,,-17137.686
101.4,31330.0,2025-02-15 01:00:00+00:00,,-16831.703
101.4,31330.0,2025-02-15 01:15:00+00:00,,-16831.703
99.09,30675.0,2025-02-15 01:30:00+00:00,,-16489.414
99.09,30675.0,2025-02-15 01:45:00+00:00,,-16489.414
99.47,30606.0,2025-02-15 02:00:00+00:00,,-16440.87
99.47,30606.0,2025-02-15 02:15:00+00:00,,-16440.87
99.05,29952.0,2025-02-15 02:30:00+00:00,,-16227.623
99.05,29952.0,2025-02-15 02:45:00+00:00,,-16227.623
97.26,29529.0,2025-02-15 03:00:00+00:00,,-16088.525
97.26,29529.0,2025-02-15 03:15:00+00:00,,-16088.525
98.83,28953.0,2025-02-15 03:30:00+00:00,,-15890.494
98.83,28953.0,2025-02-15 03:45:00+00:00,,-15890.494
103.11,28213.0,2025-02-15 04:00:00+00:00,,-15830.1875
103.11,28213.0,2025-02-15 04:15:00+00:00,,-15830.1875
110.62,28137.0,2025-02-15 04:30:00+00:00,,-15774.223
110.62,28137.0,2025-02-15 04:45:00+00:00,,-15774.223
119.04,27831.0,2025-02-15 05:00:00+00:00,,-16981.2
119.04,27831.0,2025-02-15 05:15:00+00:00,,-16981.2
116.9,28404.0,2025-02-15 05:30:00+00:00,,-17378.277
116.9,28404.0,2025-02-15 05:45:00+00:00,,-17378.277
127.68,28778.0,2025-02-15 06:00:00+00:00,,-17998.19
127.68,28778.0,2025-02-15 06:15:00+00:00,,-17998.19
131.07,29685.0,2025-02-15 06:30:00+00:00,,-18627.236
131.07,29685.0,2025-02-15 06:45:00+00:00,,-18627.236
129.94,30241.0,2025-02-15 07:00:00+00:00,,-18532.95
129.94,30241.0,2025-02-15 07:15:00+00:00,,-18532.95
133.6,31052.0,2025-02-15 07:30:00+00:00,,-19277.85
133.6,31052.0,2025-02-15 07:45:00+00:00,,-19277.85
126.61,33354.0,2025-02-15 08:00:00+00:00,,-20006.463
126.61,33354.0,2025-02-15 08:15:00+00:00,,-20006.463
138.48,34508.0,2025-02-15 08:30:00+00:00,,-20914.262
138.48,34508.0,2025-02-15 08:45:00+00:00,,-20914.262
125.78,37384.0,2025-02-15 09:00:00+00:00,,-21847.809
125.78,37384.0,2025-02-15 09:15:00+00:00,,-21847.809
128.49,37756.0,2025-02-15 09:30:00+00:00,,-22233.326
128.49,37756.0,2025-02-15 09:45:00+00:00,,-22233.326
121.29,38517.0,2025-02-15 10:00:00+00:00,,-22545.658
121.29,38517.0,2025-02-15 10:15:00+00:00,,-22545.658
118.56,38489.0,2025-02-15 10:30:00+00:00,,-22660.355
118.56,38489.0,2025-02-15 10:45:00+00:00,,-22660.355
109.78,38513.0,2025-02-15 11:00:00+00:00,,-22739.348
109.78,38513.0,2025-02-15 11:15:00+00:00,,-22739.348
108.28,38639.0,2025-02-15 11:30:00+00:00,,-23033.914
108.28,38639.0,2025-02-15 11:45:00+00:00,,-23033.914
108.03,38860.0,2025-02-15 12:00:00+00:00,,-22922.959
108.03,38860.0,2025-02-15 12:15:00+00:00,,-22922.959
107.66,38926.0,2025-02-15 12:30:00+00:00,,-22849.652
107.66,38926.0,2025-02-15 12:45:00+00:00,,-22849.652
112.11,38675.0,2025-02-15 13:00:00+00:00,,-22729.62
112.11,38675.0,2025-02-15 13:15:00+00:00,,-22729.62
111.7,38258.0,2025-02-15 13:30:00+00:00,,-22529.49
111.7,38258.0,2025-02-15 13:45:00+00:00,,-22529.49
112.03,37759.0,2025-02-15 14:00:00+00:00,,-22275.424
112.03,37759.0,2025-02-15 14:15:00+00:00,,-22275.424
109.27,37792.0,2025-02-15 14:30:00+00:00,,-22224.83
109.27,37792.0,2025-02-15 14:45:00+00:00,,-22224.83
115.81,38489.0,2025-02-15 15:00:00+00:00,,-23092.889
115.81,38489.0,2025-02-15 15:15:00+00:00,,-23092.889
108.7,39023.0,2025-02-15 15:30:00+00:00,,-23129.38
108.7,39023.0,2025-02-15 15:45:00+00:00,,-23129.38
112.61,40206.0,2025-02-15 16:00:00+00:00,,-23838.285
112.61,40206.0,2025-02-15 16:15:00+00:00,,-23838.285
122.05,40998.0,2025-02-15 16:30:00+00:00,,-24373.158
122.05,40998.0,2025-02-15 16:45:00+00:00,,-24373.158
134.09,40884.0,2025-02-15 17:00:00+00:00,,-24094.879
134.09,40884.0,2025-02-15 17:15:00+00:00,,-24094.879
134.98,41640.0,2025-02-15 17:30:00+00:00,,-24641.236
134.98,41640.0,2025-02-15 17:45:00+00:00,,-24641.236
137.91,41036.0,2025-02-15 18:00:00+00:00,,-24072.45
137.91,41036.0,2025-02-15 18:15:00+00:00,,-24072.45
138.04,40306.0,2025-02-15 18:30:00+00:00,,-23546.197
138.04,40306.0,2025-02-15 18:45:00+00:00,,-23546.197
132.61,39439.0,2025-02-15 19:00:00+00:00,,-23075.113
132.61,39439.0,2025-02-15 19:15:00+00:00,,-23075.113
121.09,38623.0,2025-02-15 19:30:00+00:00,,-22380.396
121.09,38623.0,2025-02-15 19:45:00+00:00,,-22380.396
119.46,37440.0,2025-02-15 20:00:00+00:00,,-21483.156
119.46,37440.0,2025-02-15 20:15:00+00:00,,-21483.156
117.41,36364.0,2025-02-15 20:30:00+00:00,,-20718.969
117.41,36364.0,2025-02-15 20:45:00+00:00,,-20718.969
112.35,34700.0,2025-02-15 21:00:00+00:00,,-19714.576
112.35,34700.0,2025-02-15 21:15:00+00:00,,-19714.576
108.84,33223.0,2025-02-15 21:30:00+00:00,,-18883.566
108.84,33223.0,2025-02-15 21:45:00+00:00,,-18883.566
111.92,31169.0,2025-02-15 22:00:00+00:00,,-18048.604
111.92,31169.0,2025-02-15 22:15:00+00:00,,-18048.604
115.71,29899.0,2025-02-15 22:30:00+00:00,,-17535.29
115.71,29899.0,2025-02-15 22:45:00+00:00,,-17535.29
103.97,28918.0,2025-02-15 23:00:00+00:00,,-16998.629
103.97,28918.0,2025-02-15 23:15:00+00:00,,-16998.629
110.11,27681.0,2025-02-15 23:30:00+00:00,,-16390.746
110.11,27681.0,2025-02-15 23:45:00+00:00,,-16390.746
106.12,28185.0,2025-02-16 00:00:00+00:00,,-16323.833
106.12,28185.0,2025-02-16 00:15:00+00:00,,-16323.833
112.85,28625.0,2025-02-16 00:30:00+00:00,,-16553.205
112.85,28625.0,2025-02-16 00:45:00+00:00,,-16553.205
94.23,28685.0,2025-02-16 01:00:00+00:00,,-16409.756
94.23,28685.0,2025-02-16 01:15:00+00:00,,-16409.756
98.77,28162.0,2025-02-16 01:30:00+00:00,,-16074.667
98.77,28162.0,2025-02-16 01:45:00+00:00,,-16074.667
106.1,27818.0,2025-02-16 02:00:00+00:00,,-15926.632
106.1,27818.0,2025-02-16 02:15:00+00:00,,-15926.632
95.68,27543.0,2025-02-16 02:30:00+00:00,,-15696.286
95.68,27543.0,2025-02-16 02:45:00+00:00,,-15696.286
90.74,26851.0,2025-02-16 03:00:00+00:00,,-15489.346
90.74,26851.0,2025-02-16 03:15:00+00:00,,-15489.346
89.26,26803.0,2025-02-16 03:30:00+00:00,,-15244.747
89.26,26803.0,2025-02-16 03:45:00+00:00,,-15244.747
94.89,26070.0,2025-02-16 04:00:00+00:00,,-15212.2
94.89,26070.0,2025-02-16 04:15:00+00:00,,-15212.2
92.52,25901.0,2025-02-16 04:30:00+00:00,,-15144.123
92.52,25901.0,2025-02-16 04:45:00+00:00,,-15144.123
93.4,25447.0,2025-02-16 05:00:00+00:00,,-15578.343
93.4,25447.0,2025-02-16 05:15:00+00:00,,-15578.343
96.22,25959.0,2025-02-16 05:30:00+00:00,,-15812.056
96.22,25959.0,2025-02-16 05:45:00+00:00,,-15812.056
99.37,26553.0,2025-02-16 06:00:00+00:00,,-16172.162
99.37,26553.0,2025-02-16 06:15:00+00:00,,-16172.162
95.22,26945.0,2025-02-16 06:30:00+00:00,,-16621.078
95.22,26945.0,2025-02-16 06:45:00+00:00,,-16621.078
97.22,26847.0,2025-02-16 07:00:00+00:00,,-16198.718
97.22,26847.0,2025-02-16 07:15:00+00:00,,-16198.718
96.88,27335.0,2025-02-16 07:30:00+00:00,,-16652.824
96.88,27335.0,2025-02-16 07:45:00+00:00,,-16652.824
94.25,28945.0,2025-02-16 08:00:00+00:00,,-17410.121
94.25,28945.0,2025-02-16 08:15:00+00:00,,-17410.121
102.27,30141.0,2025-02-16 08:30:00+00:00,,-18311.12
102.27,30141.0,2025-02-16 08:45:00+00:00,,-18311.12
77.77,31937.0,2025-02-16 09:00:00+00:00,,-19098.0
77.77,31937.0,2025-02-16 09:15:00+00:00,,-19098.0
91.7,32440.0,2025-02-16 09:30:00+00:00,,-19618.303
91.7,32440.0,2025-02-16 09:45:00+00:00,,-19618.303
83.62,33491.0,2025-02-16 10:00:00+00:00,,-20252.137
83.62,33491.0,2025-02-16 10:15:00+00:00,,-20252.137
80.26,33528.0,2025-02-16 10:30:00+00:00,,-20428.0
80.26,33528.0,2025-02-16 10:45:00+00:00,,-20428.0
81.35,33776.0,2025-02-16 11:00:00+00:00,,-20593.021
81.35,33776.0,2025-02-16 11:15:00+00:00,,-20593.021
83.95,34150.0,2025-02-16 11:30:00+00:00,,-20597.723
83.95,34150.0,2025-02-16 11:45:00+00:00,,-20597.723
88.1,34842.0,2025-02-16 12:00:00+00:00,,-20634.854
88.1,34842.0,2025-02-16 12:15:00+00:00,,-20634.854
86.48,35061.0,2025-02-16 12:30:00+00:00,,-20739.428
86.48,35061.0,2025-02-16 12:45:00+00:00,,-20739.428
90.33,35521.0,2025-02-16 13:00:00+00:00,,-20716.0
90.33,35521.0,2025-02-16 13:15:00+00:00,,-20716.0
90.1,35481.0,2025-02-16 13:30:00+00:00,,-20688.922
90.1,35481.0,2025-02-16 13:45:00+00:00,,-20688.922
91.73,35844.0,2025-02-16 14:00:00+00:00,,-20834.691
91.73,35844.0,2025-02-16 14:15:00+00:00,,-20834.691
89.68,36189.0,2025-02-16 14:30:00+00:00,,-21025.19
89.68,36189.0,2025-02-16 14:45:00+00:00,,-21025.19
99.54,36078.0,2025-02-16 15:00:00+00:00,,-21358.945
99.54,36078.0,2025-02-16 15:15:00+00:00,,-21358.945
91.73,37090.0,2025-02-16 15:30:00+00:00,,-21674.291
91.73,37090.0,2025-02-16 15:45:00+00:00,,-21674.291
99.06,38285.0,2025-02-16 16:00:00+00:00,,-22690.0
99.06,38285.0,2025-02-16 16:15:00+00:00,,-22690.0
106.14,39776.0,2025-02-16 16:30:00+00:00,,-23152.088
106.14,39776.0,2025-02-16 16:45:00+00:00,,-23152.088
120.23,41417.0,2025-02-16 17:00:00+00:00,,-23783.068
120.23,41417.0,2025-02-16 17:15:00+00:00,,-23783.068
129.61,42072.0,2025-02-16 17:30:00+00:00,,-24384.678
129.61,42072.0,2025-02-16 17:45:00+00:00,,-24384.678
134.37,41093.0,2025-02-16 18:00:00+00:00,,-23995.232
134.37,41093.0,2025-02-16 18:15:00+00:00,,-23995.232
128.41,40520.0,2025-02-16 18:30:00+00:00,,-23490.41
128.41,40520.0,2025-02-16 18:45:00+00:00,,-23490.41
122.98,38957.0,2025-02-16 19:00:00+00:00,,-22465.807
122.98,38957.0,2025-02-16 19:15:00+00:00,,-22465.807
111.11,38030.0,2025-02-16 19:30:00+00:00,,-21854.809
111.11,38030.0,2025-02-16 19:45:00+00:00,,-21854.809
116.02,37261.0,2025-02-16 20:00:00+00:00,,-21426.328
116.02,37261.0,2025-02-16 20:15:00+00:00,,-21426.328
102.66,36252.0,2025-02-16 20:30:00+00:00,,-20723.047
102.66,36252.0,2025-02-16 20:45:00+00:00,,-20723.047
100.48,34761.0,2025-02-16 21:00:00+00:00,,-19686.395
100.48,34761.0,2025-02-16 21:15:00+00:00,,-19686.395
102.27,33193.0,2025-02-16 21:30:00+00:00,,-18833.03
102.27,33193.0,2025-02-16 21:45:00+00:00,,-18833.03
102.82,31596.0,2025-02-16 22:00:00+00:00,,-17949.545
102.82,31596.0,2025-02-16 22:15:00+00:00,,-17949.545
97.59,30481.0,2025-02-16 22:30:00+00:00,,-17162.797
97.59,30481.0,2025-02-16 22:45:00+00:00,,-17162.797
111.47,30592.0,2025-02-16 23:00:00+00:00,,-17278.514
111.47,30592.0,2025-02-16 23:15:00+00:00,,-17278.514
106.96,29916.0,2025-02-16 23:30:00+00:00,,-16787.705
106.96,29916.0,2025-02-16 23:45:00+00:00,,-16787.705
97.92,29153.0,2025-02-17 00:00:00+00:00,,-16381.389
97.92,29153.0,2025-02-17 00:15:00+00:00,,-16381.389
104.16,29717.0,2025-02-17 00:30:00+00:00,,-16710.576
104.16,29717.0,2025-02-17 00:45:00+00:00,,-16710.576
93.48,29551.0,2025-02-17 01:00:00+00:00,,-16433.352
93.48,29551.0,2025-02-17 01:15:00+00:00,,-16433.352
92.8,29070.0,2025-02-17 01:30:00+00:00,,-16256.134
92.8,29070.0,2025-02-17 01:45:00+00:00,,-16256.134
94.85,28634.0,2025-02-17 02:00:00+00:00,,-16131.118
94.85,28634.0,2025-02-17 02:15:00+00:00,,-16131.118
94.7,28347.0,2025-02-17 02:30:00+00:00,,-15918.429
94.7,28347.0,2025-02-17 02:45:00+00:00,,-15918.429
92.69,28070.0,2025-02-17 03:00:00+00:00,,-15810.385
92.69,28070.0,2025-02-17 03:15:00+00:00,,-15810.385
92.66,27575.0,2025-02-17 03:30:00+00:00,,-15644.127
92.66,27575.0,2025-02-17 03:45:00+00:00,,-15644.127
94.12,28017.0,2025-02-17 04:00:00+00:00,,-15888.513
94.12,28017.0,2025-02-17 04:15:00+00:00,,-15888.513
89.53,28269.0,2025-02-17 04:30:00+00:00,,-16013.741
89.53,28269.0,2025-02-17 04:45:00+00:00,,-16013.741
97.21,29810.0,2025-02-17 05:00:00+00:00,,-18575.285
97.21,29810.0,2025-02-17 05:15:00+00:00,,-18575.285
75.99,31340.0,2025-02-17 05:30:00+00:00,,-19497.055
75.99,31340.0,2025-02-17 05:45:00+00:00,,-19497.055
101.28,34169.0,2025-02-17 06:00:00+00:00,,-22050.541
101.28,34169.0,2025-02-17 06:15:00+00:00,,-22050.541
107.1,36360.0,2025-02-17 06:30:00+00:00,,-23372.158
107.1,36360.0,2025-02-17 06:45:00+00:00,,-23372.158
114.34,38073.0,2025-02-17 07:00:00+00:00,,-24839.95
114.34,38073.0,2025-02-17 07:15:00+00:00,,-24839.95
120.56,39431.0,2025-02-17 07:30:00+00:00,,-25809.125
120.56,39431.0,2025-02-17 07:45:00+00:00,,-25809.125
105.16,39775.0,2025-02-17 08:00:00+00:00,,-23367.951
105.16,39775.0,2025-02-17 08:15:00+00:00,,-23367.951
124.59,39978.0,2025-02-17 08:30:00+00:00,,-24097.62
124.59,39978.0,2025-02-17 08:45:00+00:00,,-24097.62
109.74,39917.0,2025-02-17 09:00:00+00:00,,-24141.547
109.74,39917.0,2025-02-17 09:15:00+00:00,,-24141.547
110.03,39612.0,2025-02-17 09:30:00+00:00,,-24390.488
110.03,39612.0,2025-02-17 09:45:00+00:00,,-24390.488
97.2,38621.0,2025-02-17 10:00:00+00:00,,-23879.25
97.2,38621.0,2025-02-17 10:15:00+00:00,,-23879.25
97.22,37771.0,2025-02-17 10:30:00+00:00,,-23932.889
97.22,37771.0,2025-02-17 10:45:00+00:00,,-23932.889
94.85,37888.0,2025-02-17 11:00:00+00:00,,-24228.674
94.85,37888.0,2025-02-17 11:15:00+00:00,,-24228.674
94.04,37558.0,2025-02-17 11:30:00+00:00,,-24374.852
94.04,37558.0,2025-02-17 11:45:00+00:00,,-24374.852
93.74,37655.0,2025-02-17 12:00:00+00:00,,-24378.729
93.74,37655.0,2025-02-17 12:15:00+00:00,,-24378.729
94.38,37570.0,2025-02-17 12:30:00+00:00,,-24280.94
94.38,37570.0,2025-02-17 12:45:00+00:00,,-24280.94
94.12,37829.0,2025-02-17 13:00:00+00:00,,-24185.08
94.12,37829.0,2025-02-17 13:15:00+00:00,,-24185.08
92.99,37644.0,2025-02-17 13:30:00+00:00,,-24106.393
92.99,37644.0,2025-02-17 13:45:00+00:00,,-24106.393
99.12,37838.0,2025-02-17 14:00:00+00:00,,-24607.21
99.12,37838.0,2025-02-17 14:15:00+00:00,,-24607.21
98.08,37890.0,2025-02-17 14:30:00+00:00,,-24610.36
98.08,37890.0,2025-02-17 14:45:00+00:00,,-24610.36
114.78,39765.0,2025-02-17 15:00:00+00:00,,-25907.908
114.78,39765.0,2025-02-17 15:15:00+00:00,,-25907.908
109.46,41346.0,2025-02-17 15:30:00+00:00,,-26141.328
109.46,41346.0,2025-02-17 15:45:00+00:00,,-26141.328
113.15,42430.0,2025-02-17 16:00:00+00:00,,-26699.018
113.15,42430.0,2025-02-17 16:15:00+00:00,,-26699.018
121.08,43713.0,2025-02-17 16:30:00+00:00,,-26924.684
121.08,43713.0,2025-02-17 16:45:00+00:00,,-26924.684
143.68,44658.0,2025-02-17 17:00:00+00:00,,-28941.879
143.68,44658.0,2025-02-17 17:15:00+00:00,,-28941.879
150.06,45540.0,2025-02-17 17:30:00+00:00,,-29486.271
150.06,45540.0,2025-02-17 17:45:00+00:00,,-29486.271
146.6,46411.0,2025-02-17 18:00:00+00:00,,-29813.916
146.6,46411.0,2025-02-17 18:15:00+00:00,,-29813.916
143.07,46195.0,2025-02-17 18:30:00+00:00,,-29261.902
143.07,46195.0,2025-02-17 18:45:00+00:00,,-29261.902
134.62,44616.0,2025-02-17 19:00:00+00:00,,-28514.098
134.62,44616.0,2025-02-17 19:15:00+00:00,,-28514.098
123.59,44101.0,2025-02-17 19:30:00+00:00,,-27741.047
123.59,44101.0,2025-02-17 19:45:00+00:00,,-27741.047
112.92,43548.0,2025-02-17 20:00:00+00:00,,-27220.562
112.92,43548.0,2025-02-17 20:15:00+00:00,,-27220.562
105.68,42083.0,2025-02-17 20:30:00+00:00,,-26336.861
105.68,42083.0,2025-02-17 20:45:00+00:00,,-26336.861
101.27,40389.0,2025-02-17 21:00:00+00:00,,-24551.455
101.27,40389.0,2025-02-17 21:15:00+00:00,,-24551.455
113.14,38261.0,2025-02-17 21:30:00+00:00,,-23525.074
113.14,38261.0,2025-02-17 21:45:00+00:00,,-23525.074
110.58,35651.0,2025-02-17 22:00:00+00:00,,-21761.338
110.58,35651.0,2025-02-17 22:15:00+00:00,,-21761.338
108.66,33934.0,2025-02-17 22:30:00+00:00,,-20802.84
108.66,33934.0,2025-02-17 22:45:00+00:00,,-20802.84
110.13,32387.0,2025-02-17 23:00:00+00:00,,-17760.586
110.13,32387.0,2025-02-17 23:15:00+00:00,,-17760.586
106.73,31659.0,2025-02-17 23:30:00+00:00,,-17178.86
106.73,31659.0,2025-02-17 23:45:00+00:00,,-17178.86
99.87,30892.0,2025-02-18 00:00:00+00:00,,-16974.07
99.87,30892.0,2025-02-18 00:15:00+00:00,,-16974.07
103.12,31630.0,2025-02-18 00:30:00+00:00,,-17296.549
103.12,31630.0,2025-02-18 00:45:00+00:00,,-17296.549
91.07,31159.0,2025-02-18 01:00:00+00:00,,-17091.162
91.07,31159.0,2025-02-18 01:15:00+00:00,,-17091.162
79.44,30931.0,2025-02-18 01:30:00+00:00,,-16837.387
79.44,30931.0,2025-02-18 01:45:00+00:00,,-16837.387
70.11,30977.0,2025-02-18 02:00:00+00:00,,-16832.764
70.11,30977.0,2025-02-18 02:15:00+00:00,,-16832.764
83.09,30964.0,2025-02-18 02:30:00+00:00,,-16694.0
83.09,30964.0,2025-02-18 02:45:00+00:00,,-16694.0
89.2,30625.0,2025-02-18 03:00:00+00:00,,-16667.846
89.2,30625.0,2025-02-18 03:15:00+00:00,,-16667.846
88.92,30277.0,2025-02-18 03:30:00+00:00,,-16480.088
88.92,30277.0,2025-02-18 03:45:00+00:00,,-16480.088
84.71,30955.0,2025-02-18 04:00:00+00:00,,-16852.8
84.71,30955.0,2025-02-18 04:15:00+00:00,,-16852.8
80.47,31135.0,2025-02-18 04:30:00+00:00,,-17002.062
80.47,31135.0,2025-02-18 04:45:00+00:00,,-17002.062
100.12,31790.0,2025-02-18 05:00:00+00:00,,-20969.914
100.12,31790.0,2025-02-18 05:15:00+00:00,,-20969.914
94.39,32684.0,2025-02-18 05:30:00+00:00,,-21548.166
94.39,32684.0,2025-02-18 05:45:00+00:00,,-21548.166
127.53,35082.0,2025-02-18 06:00:00+00:00,,-23788.244
127.53,35082.0,2025-02-18 06:15:00+00:00,,-23788.244
140.32,36617.0,2025-02-18 06:30:00+00:00,,-25048.342
140.32,36617.0,2025-02-18 06:45:00+00:00,,-25048.342
149.07,37882.0,2025-02-18 07:00:00+00:00,,-25285.514
149.07,37882.0,2025-02-18 07:15:00+00:00,,-25285.514
151.09,39130.0,2025-02-18 07:30:00+00:00,,-26180.9
151.09,39130.0,2025-02-18 07:45:00+00:00,,-26180.9
117.6,38564.0,2025-02-18 08:00:00+00:00,,-23204.44
117.6,38564.0,2025-02-18 08:15:00+00:00,,-23204.44
119.56,38710.0,2025-02-18 08:30:00+00:00,,-23849.096
119.56,38710.0,2025-02-18 08:45:00+00:00,,-23849.096
105.67,38852.0,2025-02-18 09:00:00+00:00,,-23525.572
105.67,38852.0,2025-02-18 09:15:00+00:00,,-23525.572
107.57,37420.0,2025-02-18 09:30:00+00:00,,-23462.582
107.57,37420.0,2025-02-18 09:45:00+00:00,,-23462.582
90.25,37006.0,2025-02-18 10:00:00+00:00,,-23272.842
90.25,37006.0,2025-02-18 10:15:00+00:00,,-23272.842
89.16,35943.0,2025-02-18 10:30:00+00:00,,-23079.732
89.16,35943.0,2025-02-18 10:45:00+00:00,,-23079.732
84.78,35293.0,2025-02-18 11:00:00+00:00,,-23113.826
84.78,35293.0,2025-02-18 11:15:00+00:00,,-23113.826
81.15,34634.0,2025-02-18 11:30:00+00:00,,-23122.0
81.15,34634.0,2025-02-18 11:45:00+00:00,,-23122.0
80.82,34620.0,2025-02-18 12:00:00+00:00,,-23030.75
80.82,34620.0,2025-02-18 12:15:00+00:00,,-23030.75
82.45,34320.0,2025-02-18 12:30:00+00:00,,-22916.143
82.45,34320.0,2025-02-18 12:45:00+00:00,,-22916.143
82.76,34272.0,2025-02-18 13:00:00+00:00,,-22684.64
82.76,34272.0,2025-02-18 13:15:00+00:00,,-22684.64
82.73,34449.0,2025-02-18 13:30:00+00:00,,-22526.646
82.73,34449.0,2025-02-18 13:45:00+00:00,,-22526.646
85.81,34284.0,2025-02-18 14:00:00+00:00,,-22025.924
85.81,34284.0,2025-02-18 14:15:00+00:00,,-22025.924
85.55,34522.0,2025-02-18 14:30:00+00:00,,-22019.887
85.55,34522.0,2025-02-18 14:45:00+00:00,,-22019.887
99.67,35776.0,2025-02-18 15:00:00+00:00,,-22972.834
99.67,35776.0,2025-02-18 15:15:00+00:00,,-22972.834
99.63,37724.0,2025-02-18 15:30:00+00:00,,-23377.2
99.63,37724.0,2025-02-18 15:45:00+00:00,,-23377.2
120.87,39847.0,2025-02-18 16:00:00+00:00,,-25456.643
120.87,39847.0,2025-02-18 16:15:00+00:00,,-25456.643
121.59,41705.0,2025-02-18 16:30:00+00:00,,-26124.229
121.59,41705.0,2025-02-18 16:45:00+00:00,,-26124.229
